"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"SiteIframeWhiteListUrl","Whitelisted Domains for Inline Frames","SiteId","Site ID","reference",18,false,"[""Site""]","Site",false,false,,"[]",false
"SiteIframeWhiteListUrl","Whitelisted Domains for Inline Frames","Url","Domain","string",255,true,"[]",,false,true,"Accepts these formats: example.com, *.example.com, and http://example.com","[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"Skill","Skill","Id","Skill ID","id",18,false,"[]",,false,false,,"[]",false
"Skill","Skill","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"Skill","Skill","DeveloperName","Developer Name","string",80,false,"[]",,false,true,,"[]",false
"Skill","Skill","Language","Master Language","picklist",40,true,"[]",,false,true,,"[""English"",""German"",""Spanish"",""French"",""Italian"",""Japanese"",""Swedish"",""Korean"",""Chinese (Traditional)"",""Chinese (Simplified)"",""Portuguese (Brazil)"",""Dutch"",""Danish"",""Thai"",""Finnish"",""Russian"",""Spanish (Mexico)"",""Norwegian""]",false
"Skill","Skill","MasterLabel","Name","string",80,false,"[]",,false,true,,"[]",false
"Skill","Skill","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"Skill","Skill","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"Skill","Skill","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"Skill","Skill","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"Skill","Skill","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"Skill","Skill","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"Skill","Skill","Description","Description","textarea",32000,true,"[]",,false,true,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"SkillRequirement","Skill Requirement","Id","Skill Requirement ID","id",18,false,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","SkillNumber","Skill Requirement Number","string",255,false,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"SkillRequirement","Skill Requirement","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"SkillRequirement","Skill Requirement","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"SkillRequirement","Skill Requirement","RelatedRecordId","Required For ID","reference",18,false,"[""WorkType""]","RelatedRecord",false,false,,"[]",false
"SkillRequirement","Skill Requirement","SkillId","Skill ID","reference",18,false,"[""Skill""]","Skill",false,true,,"[]",false
"SkillRequirement","Skill Requirement","SkillLevel","Skill Level","double",0,true,"[]",,false,true,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"SkillRequirementFeed","Skill Requirement Feed","Id","Feed Item ID","id",18,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","ParentId","Parent ID","reference",18,false,"[""SkillRequirement""]","Parent",false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","Type","Feed Item Type","picklist",40,true,"[]",,false,false,,"[""Tracked Change"",""User Status"",""Text Post"",""Advanced Text Post"",""Link Post"",""Content Post"",""Poll"",""Work.com Thanks"",""Profile Skill Post"",""Dashboard Component Snapshot"",""Approval Post"",""Case Comment Feed"",""Reply Post"",""Email Message Feed"",""Call Log Feed"",""Change Status Feed"",""Attached Article"",""Milestone Event"",""Activity Change"",""Chat Transcript Post"",""Collaboration Group Created"",""Collaboration Group Reactivated"",""Social Post"",""Question Post"",""Facebook Post"",""Basic Template Post"",""Created Record"",""Canvas"",""a""]",false
"SkillRequirementFeed","Skill Requirement Feed","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","CommentCount","Comment Count","int",0,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","LikeCount","Like Count","int",0,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","Title","Title","string",255,true,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","Body","Body","textarea",10000,true,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","LinkUrl","Link Url","url",1000,true,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","IsRichText","Is Rich Text","boolean",0,false,"[]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","RelatedRecordId","Related Record ID","reference",18,true,"[""ContentVersion"",""WorkThanks""]",,false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","InsertedById","InsertedBy ID","reference",18,true,"[""User""]","InsertedBy",false,false,,"[]",false
"SkillRequirementFeed","Skill Requirement Feed","BestCommentId","Best Comment ID","reference",18,true,"[""FeedComment""]","BestComment",false,false,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"SkillRequirementHistory","Skill Requirement History","Id","Skill Requirement History ID","id",18,false,"[]",,false,false,,"[]",false
"SkillRequirementHistory","Skill Requirement History","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"SkillRequirementHistory","Skill Requirement History","SkillRequirementId","Skill Requirement ID","reference",18,false,"[""SkillRequirement""]","SkillRequirement",false,false,,"[]",false
"SkillRequirementHistory","Skill Requirement History","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"SkillRequirementHistory","Skill Requirement History","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
